pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
75,rgb/1305031935.336810.png,rgb/1305031935.669100.png,0.0214881,13.0335,10,16,0.15625,FNS,3.05215,73.9786
76,rgb/1305031935.500863.png,rgb/1305031935.836877.png,0.0223111,20.9806,10,21,0.1875,FNS,2.62786,34.7516
77,rgb/1305031935.669100.png,rgb/1305031936.000820.png,0.0164447,20.2763,10,29,0.265625,FNS,3.60105,71.1981
78,rgb/1305031935.836877.png,rgb/1305031936.168897.png,0.0118681,13.2322,10,25,0.234375,FNS,3.23494,53.2236
79,rgb/1305031936.000820.png,rgb/1305031936.336863.png,0.0104458,12.1574,10,69,0.359375,FNS,1.81018,38.6461
80,rgb/1305031936.168897.png,rgb/1305031936.500753.png,0.00908237,11.2559,10,138,0.5625,FNS,0.527696,1.20384
81,rgb/1305031936.336863.png,rgb/1305031936.668885.png,0.00998609,7.46967,10,179,0.484375,FNS,1.47155,64.3337
82,rgb/1305031936.500753.png,rgb/1305031936.836845.png,0.0169877,3.23547,10,140,0.59375,FNS,1.04589,52.8518
83,rgb/1305031936.668885.png,rgb/1305031937.001118.png,0.02732,9.62282,10,63,0.390625,FNS,88.3285,105.942
84,rgb/1305031936.836845.png,rgb/1305031937.168856.png,0.0300267,16.9492,10,52,0.28125,FNS,10.1896,85.619
85,rgb/1305031937.001118.png,rgb/1305031937.336862.png,0.0239331,18.9218,10,31,0.1875,FNS,3.53278,64.916
86,rgb/1305031937.168856.png,rgb/1305031937.500797.png,0.0158846,17.2843,10,48,0.265625,FNS,2.39451,35.2308
87,rgb/1305031937.336862.png,rgb/1305031937.668803.png,0.0141564,16.4119,10,79,0.296875,FNS,8.38132,88.613
88,rgb/1305031937.500797.png,rgb/1305031937.836877.png,0.0147607,14.8353,10,43,0.3125,FNS,2.06618,42.3898
89,rgb/1305031937.668803.png,rgb/1305031938.000822.png,0.0131599,12.8619,10,41,0.28125,FNS,1.67794,80.6866
90,rgb/1305031937.836877.png,rgb/1305031938.168914.png,0.0127404,15.7483,10,71,0.328125,FNS,2.67392,60.2798
